week_ending,sym,close,score,qual
2025-01-31,MBAPL,58.52,6,True
2025-02-07,MBAPL,58.16,5,True
2025-02-14,MBAPL,56.66,4,True
2025-02-21,MBAPL,61.89,6,True
2025-02-28,MBAPL,57.72,3,True
2025-03-07,MBAPL,60.06,6,True
2025-03-14,MBAPL,62.32,6,True
2025-03-21,MBAPL,57.22,3,True
2025-03-28,MBAPL,56.18,3,True
2025-04-04,MBAPL,53.59,1,False
2025-04-11,MBAPL,53.1,2,False
2025-04-18,MBAPL,54.29,4,True
2025-04-25,MBAPL,52.91,1,False
2025-05-02,MBAPL,51.93,1,False
2025-05-09,MBAPL,59.04,6,True
2025-05-16,MBAPL,57.5,5,True
2025-05-23,MBAPL,63.29,6,True
2025-05-30,MBAPL,67.89,6,True
2025-06-06,MBAPL,70.38,6,True
2025-06-13,MBAPL,69.71,5,True
2025-06-20,MBAPL,75.07,6,True
2025-06-27,MBAPL,85.42,6,True
2025-07-04,MBAPL,84.53,6,True
2025-07-11,MBAPL,83.92,6,True
2025-07-18,MBAPL,84.76,4,True
2025-07-25,MBAPL,85.94,5,True
2025-08-01,MBAPL,87.13,5,True
2025-08-08,MBAPL,84.48,3,True
2025-08-15,MBAPL,84.41,3,True
2025-08-22,MBAPL,88.9,6,True
2025-08-29,MBAPL,84.07,3,True
2025-09-05,MBAPL,83.24,3,True
2025-09-12,MBAPL,83.8,5,True
2025-09-19,MBAPL,86.04,6,True
2025-09-26,MBAPL,81.74,2,True
2025-10-03,MBAPL,78.97,3,True
2025-10-10,MBAPL,87.93,6,True
2025-10-17,MBAPL,89.55,6,True
2025-10-24,MBAPL,81.69,2,True
2025-10-31,MBAPL,81.37,2,True
2025-11-07,MBAPL,83.03,3,True
2025-11-14,MBAPL,81.59,2,True
2025-11-21,MBAPL,79.97,1,False
2025-11-28,MBAPL,79.84,2,False
2025-12-05,MBAPL,81.4,5,True
2025-12-12,MBAPL,81.72,5,True
2025-12-19,MBAPL,80.28,1,False
2025-12-26,MBAPL,82.65,6,True
2026-01-02,MBAPL,85.96,6,True
2026-01-09,MBAPL,80.09,1,False
2026-01-16,MBAPL,78.94,1,False
2026-01-23,MBAPL,81.65,5,True
2026-01-30,MBAPL,82.23,6,True
2026-02-06,MBAPL,88.44,6,True
2026-02-13,MBAPL,92.95,6,True
2026-02-20,MBAPL,92.27,5,True
2026-02-27,MBAPL,93.75,6,True
2026-03-06,MBAPL,93.94,6,True
2026-03-13,MBAPL,89.3,3,True
2026-03-20,MBAPL,90.61,5,True
2026-03-27,MBAPL,92.23,6,True
2026-04-03,MBAPL,106.35,6,True
2026-04-10,MBAPL,104.76,5,True
2026-04-17,MBAPL,101.91,4,True
2026-04-24,MBAPL,101.37,3,True
2026-05-01,MBAPL,105.16,6,True
2026-05-08,MBAPL,114.84,6,True
2026-05-15,MBAPL,107.06,3,True
2026-05-22,MBAPL,106.21,3,True
2026-05-29,MBAPL,105.94,3,True
2026-06-05,MBAPL,109.36,6,True
2026-06-12,MBAPL,112.66,6,True
2026-06-19,MBAPL,112.6,5,True
2026-06-26,MBAPL,115.34,6,True
2026-07-03,MBAPL,125.15,6,True
2026-07-10,MBAPL,131.25,6,True
2026-07-17,MBAPL,136.2,6,True
2026-07-24,MBAPL,148.25,6,True
2026-07-31,MBAPL,160.2,6,True
2026-08-07,MBAPL,158.09,5,True
2026-08-14,MBAPL,168.46,6,True
2026-08-21,MBAPL,169.52,6,True
2025-08-08,MBEL,431.75,6,False
2025-08-15,MBEL,425.4,5,False
2025-08-22,MBEL,465.2,6,True
2025-08-29,MBEL,432.8,3,True
2025-09-05,MBEL,413.8,0,False
2025-09-12,MBEL,428.2,5,False
2025-09-19,MBEL,431.2,6,False
2025-09-26,MBEL,389.35,0,False
2025-10-03,MBEL,391.4,0,False
2025-10-10,MBEL,376.95,0,False
2025-10-17,MBEL,442.1,6,True
2025-10-24,MBEL,472.7,6,True
2025-10-31,MBEL,454.6,5,True
2025-11-07,MBEL,502.75,6,True
2025-11-14,MBEL,437.45,3,True
2025-11-21,MBEL,393.35,0,False
2025-11-28,MBEL,390.1,0,False
2025-12-05,MBEL,364.75,0,False
2025-12-12,MBEL,378.0,2,False
2025-12-19,MBEL,374.65,0,False
2025-12-26,MBEL,381.85,2,False
2026-01-02,MBEL,384.2,3,False
2026-01-09,MBEL,350.55,0,False
2026-01-16,MBEL,333.65,0,False
2026-01-23,MBEL,298.55,0,False
2026-01-30,MBEL,317.45,2,False
2026-02-06,MBEL,364.5,4,False
2026-02-13,MBEL,337.7,0,False
2026-02-20,MBEL,355.2,4,False
2026-02-27,MBEL,297.4,0,False
2026-03-06,MBEL,295.15,0,False
2026-03-13,MBEL,282.85,0,False
2026-03-20,MBEL,271.05,0,False
2026-03-27,MBEL,244.15,0,False
2026-04-03,MBEL,266.29,2,False
2026-04-10,MBEL,305.43,4,False
2026-04-17,MBEL,329.37,4,False
2026-04-24,MBEL,317.45,2,False
2026-05-01,MBEL,332.08,5,False
2026-05-08,MBEL,322.1,1,False
2026-05-15,MBEL,309.2,1,False
2026-05-22,MBEL,293.7,0,False
2026-05-29,MBEL,298.45,0,False
2026-06-05,MBEL,280.55,0,False
2026-06-12,MBEL,287.05,2,False
2026-06-19,MBEL,310.55,4,False
2026-06-26,MBEL,303.5,3,False
2026-07-03,MBEL,325.25,5,False
2026-07-10,MBEL,319.6,5,False
2026-07-17,MBEL,321.35,3,False
2026-07-24,MBEL,296.3,0,False
2026-07-31,MBEL,293.65,0,False
2026-08-07,MBEL,298.5,2,False
2026-08-14,MBEL,270.4,0,False
2026-08-21,MBEL,273.75,0,False
2024-07-05,MBLINFRA,78.29,6,True
2024-07-12,MBLINFRA,72.9,4,True
2024-07-19,MBLINFRA,64.79,3,True
2024-07-26,MBLINFRA,63.9,3,True
2024-08-02,MBLINFRA,64.97,3,True
2024-08-09,MBLINFRA,63.95,4,True
2024-08-16,MBLINFRA,60.83,2,True
2024-08-23,MBLINFRA,74.74,6,True
2024-08-30,MBLINFRA,67.54,4,True
2024-09-06,MBLINFRA,66.1,3,True
2024-09-13,MBLINFRA,65.48,3,True
2024-09-20,MBLINFRA,65.5,5,True
2024-09-27,MBLINFRA,64.0,2,True
2024-10-04,MBLINFRA,62.8,3,True
2024-10-11,MBLINFRA,61.2,1,False
2024-10-18,MBLINFRA,59.22,1,False
2024-10-25,MBLINFRA,52.96,0,False
2024-11-01,MBLINFRA,58.66,4,False
2024-11-08,MBLINFRA,55.15,0,False
2024-11-15,MBLINFRA,53.61,0,False
2024-11-22,MBLINFRA,53.68,0,False
2024-11-29,MBLINFRA,52.89,0,False
2024-12-06,MBLINFRA,57.5,5,False
2024-12-13,MBLINFRA,59.55,6,True
2024-12-20,MBLINFRA,65.88,6,True
2024-12-27,MBLINFRA,59.97,3,True
2025-01-03,MBLINFRA,65.2,6,True
2025-01-10,MBLINFRA,59.9,1,False
2025-01-17,MBLINFRA,61.47,6,True
2025-01-24,MBLINFRA,57.0,0,False
2025-01-31,MBLINFRA,53.74,0,False
2025-02-07,MBLINFRA,53.01,0,False
2025-02-14,MBLINFRA,45.63,0,False
2025-02-21,MBLINFRA,43.2,0,False
2025-02-28,MBLINFRA,37.59,0,False
2025-03-07,MBLINFRA,38.42,1,False
2025-03-14,MBLINFRA,34.57,0,False
2025-03-21,MBLINFRA,38.52,2,False
2025-03-28,MBLINFRA,45.19,4,False
2025-04-04,MBLINFRA,46.79,3,False
2025-04-11,MBLINFRA,47.67,4,False
2025-04-18,MBLINFRA,48.93,4,False
2025-04-25,MBLINFRA,44.8,0,False
2025-05-02,MBLINFRA,41.48,0,False
2025-05-09,MBLINFRA,39.26,0,False
2025-05-16,MBLINFRA,44.65,4,False
2025-05-23,MBLINFRA,43.21,0,False
2025-05-30,MBLINFRA,43.27,0,False
2025-06-06,MBLINFRA,44.77,4,False
2025-06-13,MBLINFRA,45.22,3,False
2025-06-20,MBLINFRA,44.73,2,False
2025-06-27,MBLINFRA,44.5,4,False
2025-07-04,MBLINFRA,41.81,0,False
2025-07-11,MBLINFRA,43.27,0,False
2025-07-18,MBLINFRA,41.89,0,False
2025-07-25,MBLINFRA,42.72,0,False
2025-08-01,MBLINFRA,40.7,0,False
2025-08-08,MBLINFRA,39.58,0,False
2025-08-15,MBLINFRA,40.86,2,False
2025-08-22,MBLINFRA,42.73,4,False
2025-08-29,MBLINFRA,39.98,0,False
2025-09-05,MBLINFRA,40.74,0,False
2025-09-12,MBLINFRA,42.24,4,False
2025-09-19,MBLINFRA,46.08,5,True
2025-09-26,MBLINFRA,41.55,0,False
2025-10-03,MBLINFRA,42.64,1,False
2025-10-10,MBLINFRA,42.98,3,False
2025-10-17,MBLINFRA,41.68,0,False
2025-10-24,MBLINFRA,41.53,0,False
2025-10-31,MBLINFRA,42.18,2,False
2025-11-07,MBLINFRA,39.53,0,False
2025-11-14,MBLINFRA,39.5,0,False
2025-11-21,MBLINFRA,36.98,0,False
2025-11-28,MBLINFRA,36.4,0,False
2025-12-05,MBLINFRA,36.68,1,False
2025-12-12,MBLINFRA,33.78,0,False
2025-12-19,MBLINFRA,31.84,0,False
2025-12-26,MBLINFRA,34.0,2,False
2026-01-02,MBLINFRA,32.25,1,False
2026-01-09,MBLINFRA,28.38,0,False
2026-01-16,MBLINFRA,28.98,1,False
2026-01-23,MBLINFRA,25.47,0,False
2026-01-30,MBLINFRA,26.37,1,False
2026-02-06,MBLINFRA,26.84,2,False
2026-02-13,MBLINFRA,28.82,3,False
2026-02-20,MBLINFRA,25.61,0,False
2026-02-27,MBLINFRA,26.31,0,False
2026-03-06,MBLINFRA,25.61,0,False
2026-03-13,MBLINFRA,22.99,0,False
2026-03-20,MBLINFRA,22.08,0,False
2026-03-27,MBLINFRA,19.07,0,False
2026-04-03,MBLINFRA,22.04,2,False
2026-04-10,MBLINFRA,27.49,4,False
2026-04-17,MBLINFRA,26.84,4,False
2026-04-24,MBLINFRA,25.17,1,False
2026-05-01,MBLINFRA,25.76,4,False
2026-05-08,MBLINFRA,27.98,5,False
2026-05-15,MBLINFRA,25.55,0,False
2026-05-22,MBLINFRA,25.05,0,False
2026-05-29,MBLINFRA,26.29,4,False
2026-06-05,MBLINFRA,31.9,6,False
2026-06-12,MBLINFRA,26.55,1,False
2026-06-19,MBLINFRA,26.73,1,False
2026-06-26,MBLINFRA,25.0,0,False
2026-07-03,MBLINFRA,26.73,4,False
2026-07-10,MBLINFRA,26.02,0,False
2026-07-17,MBLINFRA,25.45,0,False
2026-07-24,MBLINFRA,25.24,0,False
2026-07-31,MBLINFRA,24.99,1,False
2026-08-07,MBLINFRA,24.52,0,False
2026-08-14,MBLINFRA,24.61,0,False
2026-08-21,MBLINFRA,23.6,0,False
2025-02-07,MCLOUD,75.9,0,False
2025-02-14,MCLOUD,71.45,0,False
2025-02-21,MCLOUD,68.03,1,False
2025-02-28,MCLOUD,54.39,0,False
2025-03-07,MCLOUD,54.04,0,False
2025-03-14,MCLOUD,49.4,0,False
2025-03-21,MCLOUD,48.51,1,False
2025-03-28,MCLOUD,61.85,3,False
2025-04-04,MCLOUD,59.59,2,False
2025-04-11,MCLOUD,59.07,3,False
2025-04-18,MCLOUD,71.34,6,False
2025-04-25,MCLOUD,68.02,4,False
2025-05-02,MCLOUD,69.11,5,False
2025-05-09,MCLOUD,66.77,2,False
2025-05-16,MCLOUD,75.4,6,True
2025-05-23,MCLOUD,80.33,6,True
2025-05-30,MCLOUD,76.89,5,True
2025-06-06,MCLOUD,79.54,6,True
2025-06-13,MCLOUD,80.15,6,True
2025-06-20,MCLOUD,75.64,3,True
2025-06-27,MCLOUD,75.27,5,True
2025-07-04,MCLOUD,74.12,4,True
2025-07-11,MCLOUD,77.9,6,True
2025-07-18,MCLOUD,84.25,5,True
2025-07-25,MCLOUD,84.09,5,True
2025-08-01,MCLOUD,83.82,4,True
2025-08-08,MCLOUD,87.06,4,True
2025-08-15,MCLOUD,74.72,0,False
2025-08-22,MCLOUD,83.75,3,True
2025-08-29,MCLOUD,78.55,2,True
2025-09-05,MCLOUD,79.87,3,True
2025-09-12,MCLOUD,77.77,1,False
2025-09-19,MCLOUD,82.64,6,True
2025-09-26,MCLOUD,79.1,2,True
2025-10-03,MCLOUD,76.42,0,False
2025-10-10,MCLOUD,75.73,2,False
2025-10-17,MCLOUD,59.94,0,False
2025-10-24,MCLOUD,56.34,0,False
2025-10-31,MCLOUD,60.68,2,False
2025-11-07,MCLOUD,58.66,0,False
2025-11-14,MCLOUD,62.29,3,False
2025-11-21,MCLOUD,61.08,2,False
2025-11-28,MCLOUD,29.93,0,False
2025-12-05,MCLOUD,26.78,0,False
2025-12-12,MCLOUD,29.59,1,False
2025-12-19,MCLOUD,26.5,0,False
2025-12-26,MCLOUD,26.25,0,False
2026-01-02,MCLOUD,25.91,1,False
2026-01-09,MCLOUD,23.91,0,False
2026-01-16,MCLOUD,23.46,0,False
2026-01-23,MCLOUD,22.61,1,False
2026-01-30,MCLOUD,22.43,1,False
2026-02-06,MCLOUD,25.23,3,False
2026-02-13,MCLOUD,27.51,3,False
2026-02-20,MCLOUD,25.98,1,False
2026-02-27,MCLOUD,25.08,0,False
2026-03-06,MCLOUD,23.44,0,False
2026-03-13,MCLOUD,22.07,0,False
2026-03-20,MCLOUD,21.75,0,False
2026-03-27,MCLOUD,20.42,0,False
2026-04-03,MCLOUD,21.15,1,False
2026-04-10,MCLOUD,26.15,4,False
2026-04-17,MCLOUD,27.11,4,False
2026-04-24,MCLOUD,25.99,4,False
2026-05-01,MCLOUD,27.23,4,False
2026-05-08,MCLOUD,27.34,4,False
2026-05-15,MCLOUD,24.85,0,False
2026-05-22,MCLOUD,25.98,4,False
2026-05-29,MCLOUD,26.75,4,False
2026-06-05,MCLOUD,25.07,0,False
2026-06-12,MCLOUD,22.22,0,False
2026-06-19,MCLOUD,29.24,5,False
2026-06-26,MCLOUD,27.13,2,False
2026-07-03,MCLOUD,31.91,5,False
2026-07-10,MCLOUD,29.35,3,False
2026-07-17,MCLOUD,28.37,1,False
2026-07-24,MCLOUD,26.61,0,False
2026-07-31,MCLOUD,29.29,5,False
2026-08-07,MCLOUD,29.68,5,False
2026-08-14,MCLOUD,28.48,1,False
2026-08-21,MCLOUD,30.27,5,False
2024-07-05,MEDANTA,1266.75,2,True
2024-07-12,MEDANTA,1212.35,1,False
2024-07-19,MEDANTA,1204.3,1,False
2024-07-26,MEDANTA,1203.95,2,False
2024-08-02,MEDANTA,1210.05,1,False
2024-08-09,MEDANTA,1133.6,0,False
2024-08-16,MEDANTA,1125.75,1,False
2024-08-23,MEDANTA,1075.35,0,False
2024-08-30,MEDANTA,1134.7,4,False
2024-09-06,MEDANTA,1110.95,0,False
2024-09-13,MEDANTA,1123.3,2,False
2024-09-20,MEDANTA,1112.15,0,False
2024-09-27,MEDANTA,1032.3,0,False
2024-10-04,MEDANTA,967.1,0,False
2024-10-11,MEDANTA,1024.7,2,False
2024-10-18,MEDANTA,1067.75,3,False
2024-10-25,MEDANTA,1060.15,3,False
2024-11-01,MEDANTA,1115.7,5,False
2024-11-08,MEDANTA,1067.75,0,False
2024-11-15,MEDANTA,1071.95,3,False
2024-11-22,MEDANTA,1113.65,6,True
2024-11-29,MEDANTA,1075.15,0,False
2024-12-06,MEDANTA,1175.3,6,True
2024-12-13,MEDANTA,1114.55,2,False
2024-12-20,MEDANTA,1098.6,0,False
2024-12-27,MEDANTA,1090.4,0,False
2025-01-03,MEDANTA,1089.1,0,False
2025-01-10,MEDANTA,1072.6,0,False
2025-01-17,MEDANTA,1020.75,0,False
2025-01-24,MEDANTA,1047.15,1,False
2025-01-31,MEDANTA,1039.6,1,False
2025-02-07,MEDANTA,1168.8,6,True
2025-02-14,MEDANTA,1110.2,5,True
2025-02-21,MEDANTA,1235.55,6,True
2025-02-28,MEDANTA,1149.65,4,True
2025-03-07,MEDANTA,1226.2,6,True
2025-03-14,MEDANTA,1178.05,4,True
2025-03-21,MEDANTA,1265.15,6,True
2025-03-28,MEDANTA,1198.3,3,True
2025-04-04,MEDANTA,1234.2,6,True
2025-04-11,MEDANTA,1269.95,6,True
2025-04-18,MEDANTA,1269.1,6,True
2025-04-25,MEDANTA,1215.1,3,True
2025-05-02,MEDANTA,1206.1,3,True
2025-05-09,MEDANTA,1170.4,1,False
2025-05-16,MEDANTA,1201.1,2,True
2025-05-23,MEDANTA,1219.9,6,True
2025-05-30,MEDANTA,1188.2,2,True
2025-06-06,MEDANTA,1216.1,6,True
2025-06-13,MEDANTA,1186.0,2,True
2025-06-20,MEDANTA,1131.5,0,False
2025-06-27,MEDANTA,1134.6,0,False
2025-07-04,MEDANTA,1183.8,6,True
2025-07-11,MEDANTA,1303.3,6,True
2025-07-18,MEDANTA,1319.2,5,True
2025-07-25,MEDANTA,1323.1,6,True
2025-08-01,MEDANTA,1337.5,6,True
2025-08-08,MEDANTA,1423.2,6,True
2025-08-15,MEDANTA,1374.1,6,True
2025-08-22,MEDANTA,1384.7,6,True
2025-08-29,MEDANTA,1374.0,4,True
2025-09-05,MEDANTA,1408.4,5,True
2025-09-12,MEDANTA,1322.3,2,True
2025-09-19,MEDANTA,1354.2,3,True
2025-09-26,MEDANTA,1299.7,2,True
2025-10-03,MEDANTA,1328.8,4,True
2025-10-10,MEDANTA,1349.4,4,True
2025-10-17,MEDANTA,1371.7,6,True
2025-10-24,MEDANTA,1346.7,2,True
2025-10-31,MEDANTA,1311.5,1,False
2025-11-07,MEDANTA,1251.8,0,False
2025-11-14,MEDANTA,1174.9,0,False
2025-11-21,MEDANTA,1226.9,2,False
2025-11-28,MEDANTA,1246.0,2,False
2025-12-05,MEDANTA,1163.5,0,False
2025-12-12,MEDANTA,1152.4,0,False
2025-12-19,MEDANTA,1169.6,2,False
2025-12-26,MEDANTA,1175.0,1,False
2026-01-02,MEDANTA,1217.1,4,False
2026-01-09,MEDANTA,1175.4,0,False
2026-01-16,MEDANTA,1144.2,0,False
2026-01-23,MEDANTA,1030.0,0,False
2026-01-30,MEDANTA,1053.8,1,False
2026-02-06,MEDANTA,1142.7,3,False
2026-02-13,MEDANTA,1139.1,2,False
